Feature ID,GeneID
A_01_P001835,GDF2
A_01_P001836,PDZK1IP1
A_01_P001838,BEST1
A_01_P001839,GPR3
A_01_P001841,PDIA2
A_01_P001842,B3GNT9
A_01_P001843,LAYN
A_01_P001844,OAT
A_01_P001845,0
A_01_P001848,LOC721445
A_01_P001852,0
A_01_P001854,TRPC3
A_01_P001856,ZNF239
A_01_P001857,ZNF177
A_01_P001858,BAIAP2L1
A_01_P001859,ABCC11
A_01_P001860,ANXA10
A_01_P001861,PSMB6
A_01_P001862,DPYSL5
A_01_P001863,COG6
A_01_P001864,0
A_01_P001867,IL34
A_01_P001868,WARS2
A_01_P001869,TBL2
A_01_P001871,ZSCAN16
A_01_P001873,0
A_01_P001874,GJD2
A_01_P001875,SPRR3
A_01_P001876,0
A_01_P001877,YPEL5
A_01_P001879,0
A_01_P001881,CAV3
A_01_P001882,0
A_01_P001884,LFNG
A_01_P001885,TBCK
A_01_P001886,OXSM
A_01_P001887,SLCO1B1
A_01_P001888,SP2
A_01_P001889,SPINT2
A_01_P001890,LOC717965
A_01_P001892,CYP2F1
A_01_P001893,SC5D
A_01_P001894,ERCC3
A_01_P001895,SNX33
A_01_P001896,NHLH2
A_01_P001898,BMPR1A
A_01_P001900,ZNF593
A_01_P001901,0
A_01_P001902,FRK
A_01_P001904,CSTB
A_01_P001905,LOC106995175
A_01_P001907,FLCN
A_01_P001909,0
A_01_P001911,ELOA2
A_01_P001912,0
A_01_P001913,NKX3-1
A_01_P001915,0
A_01_P001916,HSPB11
A_01_P001918,0
A_01_P001919,LRRC45
A_01_P001920,SAA1
A_01_P001921,0
A_01_P001923,UCKL1
A_01_P001924,RTL6
A_01_P001926,DCAF7
A_01_P001928,ASH2L
A_01_P001931,INPP5K
A_01_P001932,RPAP2
A_01_P001933,ATP11B
A_01_P001934,0
A_01_P001937,0
A_01_P001938,SUGP1
A_01_P001939,CREB1
A_01_P001940,EYA4
A_01_P001943,CHP2
A_01_P001946,GALE
A_01_P001947,0
A_01_P001952,BLMH
A_01_P001953,ANKRD13A
A_01_P001955,0
A_01_P001956,SOCS2
A_01_P001957,GTF2I
A_01_P001960,0
A_01_P001962,FSD1
A_01_P001963,0
A_01_P001964,0
A_01_P001965,DZIP3
A_01_P001967,CRYBA4
A_01_P001968,CENPQ
A_01_P001970,0
A_01_P001971,MANBAL
A_01_P001972,GPD1L
A_01_P001973,0
A_01_P001974,ADAM32
A_01_P001976,ZNF281
A_01_P001978,ZKSCAN4
A_01_P001980,UNC13D
A_01_P001981,RIMKLA
A_01_P001982,AP3B2
A_01_P001985,CDC42
A_01_P001986,ZNF619
A_01_P001987,0
A_01_P001989,XAGE5
A_01_P001992,RNPS1
A_01_P001995,LOC709651
A_01_P001996,OGDH
A_01_P001997,IFT88
A_01_P001998,ACTA1
A_01_P002000,0
A_01_P002002,0
A_01_P002003,MAEA
A_01_P002007,INTS8
A_01_P002008,ZW10
A_01_P002011,0
A_01_P002012,ORC3
A_01_P002013,0
A_01_P002016,PRR5L
A_01_P002018,PDE2A
A_01_P002019,FRS3
A_01_P002021,0
A_01_P002025,ACTR10
A_01_P002026,0
A_01_P002027,0
A_01_P002030,SLC25A12
A_01_P002031,0
A_01_P002033,EMG1
A_01_P002034,0
A_01_P002035,TMEM215
A_01_P002036,SPATA18
A_01_P002037,GPR88
A_01_P002038,GP9
A_01_P002043,0
A_01_P002044,RABIF
A_01_P002045,LAMP5
A_01_P002049,DGKB
A_01_P002051,SQOR
A_01_P002052,PHF23
A_01_P002053,STAT2
A_01_P002054,CZIB
A_01_P002056,MRPL22
A_01_P002057,FKBP9
A_01_P002058,HCRTR2
A_01_P002059,SPTBN2
A_01_P002060,TGM5
A_01_P002061,ATP8B2
A_01_P002062,SLC30A2
A_01_P002063,DAW1
A_01_P002064,TTR
A_01_P002065,ENTR1
A_01_P002067,NBEA
A_01_P002070,MAML1
A_01_P002071,B2M
A_01_P002074,LIAS
A_01_P002075,FAM131B
A_01_P002079,SURF2
A_01_P002080,SFTPB
A_01_P002081,0
A_01_P002082,GLO1
A_01_P002083,ZNF143
A_01_P002084,DLC1
A_01_P002085,0
A_01_P002088,CA13
A_01_P002090,0
A_01_P002091,FRMD6
A_01_P002092,NTHL1
A_01_P002093,KIT
A_01_P002094,POLR3F
A_01_P002095,DLK1
A_01_P002096,SON
A_01_P002098,KRT12
A_01_P002099,EDN2
A_01_P002101,TDRD3
A_01_P002104,0
A_01_P002105,C1H1orf52
A_01_P002106,FAM178B
A_01_P002107,POLD2
A_01_P002108,TM4SF18
A_01_P002109,WDR90
A_01_P002110,SIRT5
A_01_P002112,ZNF576
A_01_P002113,AMACR
A_01_P002115,REM1
A_01_P002117,CMTM7
A_01_P002118,NTNG2
A_01_P002119,SLC25A13
A_01_P002120,HK3
A_01_P002122,DMRT1
A_01_P002125,0
A_01_P002128,CRYBB1
A_01_P002130,GKN2
A_01_P002134,0
A_01_P002137,0
A_01_P002139,ATP5MC2
A_01_P002140,ST3GAL4
A_01_P002141,0
A_01_P002142,LOC705506
A_01_P002144,IFT140
A_01_P002145,AVL9
A_01_P002146,TMEM155
A_01_P002147,SPINK1
A_01_P002148,0
A_01_P002149,0
A_01_P002150,UBE2L3
A_01_P002152,AKAP5
A_01_P002153,LHB
A_01_P002155,AQP1
A_01_P002156,CD200
A_01_P002159,GRAP
A_01_P002161,SCARB1
A_01_P002162,LOC720327
A_01_P002163,ROMO1
A_01_P002164,NTS
A_01_P002167,CEP70
A_01_P002169,GANAB
A_01_P002176,GPX7
A_01_P002177,0
A_01_P002178,STAMBPL1
A_01_P002180,0
A_01_P002181,0
A_01_P002182,RGS9
A_01_P002183,TMX4
A_01_P002186,CER1
A_01_P002189,NOLC1
A_01_P002190,C10H20orf202
A_01_P002192,ADAMTSL2
A_01_P002193,MGST1
A_01_P002194,ATMIN
A_01_P002195,SLC31A2
A_01_P002196,PEX16
A_01_P002198,TMEM141
A_01_P002199,RGL2
A_01_P002200,ABCC3
A_01_P002202,0
A_01_P002203,0
A_01_P002204,CARS2
A_01_P002205,MRPL18
A_01_P002207,GC
A_01_P002208,KIN
A_01_P002209,RPH3A
A_01_P002210,0
A_01_P002211,0
A_01_P002212,CAMK2B
A_01_P002213,ZFHX4
A_01_P002215,FBXO3
A_01_P002216,0
A_01_P002217,0
A_01_P002219,NPAS3
A_01_P002220,0
A_01_P002221,0
A_01_P002222,NAT9
A_01_P002224,TSPAN31
A_01_P002226,0
A_01_P002227,RER1
A_01_P002230,OGA
A_01_P002232,C1H1orf43
A_01_P002234,RHOBTB1
A_01_P002235,GABRP
A_01_P002237,MTFR1
A_01_P002238,UBE2Q1
A_01_P002239,PLCG2
A_01_P002240,GPR83
A_01_P002243,MED9
A_01_P002244,DCUN1D2
A_01_P002245,0
A_01_P002246,CAB39
A_01_P002248,BUB3
A_01_P002250,RGS20
A_01_P002252,TCF20
A_01_P002253,ZNF226
A_01_P002256,0
A_01_P002257,NAV2
A_01_P002259,0
A_01_P002261,0
A_01_P002266,MIOS
A_01_P002268,GSTA2
A_01_P002271,0
A_01_P002272,OGFOD3
A_01_P002273,YIPF6
A_01_P002276,ST6GALNAC4
A_01_P002278,0
A_01_P002279,ATAD1
A_01_P002280,0
A_01_P002281,LOC107000768
A_01_P002282,PRSS23
A_01_P002283,HLF
A_01_P002285,0
A_01_P002286,0
A_01_P002287,MEOX1
A_01_P002288,GTF2B
A_01_P002290,CPXM2
A_01_P002291,MFSD14A
A_01_P002293,0
A_01_P002295,TKTL1
A_01_P002296,HSPA5
A_01_P002297,0
A_01_P002298,CDC42EP2
A_01_P002300,RND1
A_01_P002301,WDR45B
A_01_P002304,0
A_01_P002306,PRADC1
A_01_P002311,0
A_01_P002314,LOC107001057
A_01_P002316,PAX1
A_01_P002317,CNTN5
A_01_P002318,0
A_01_P002319,0
A_01_P002322,SLC25A46
A_01_P002324,TMEM69
A_01_P002326,CCDC3
A_01_P002327,ILVBL
A_01_P002328,IQGAP3
A_01_P002329,PXMP4
A_01_P002330,0
A_01_P002334,NFE2L2
A_01_P002335,SLC25A38
A_01_P002336,WDR7
A_01_P002338,ST7
A_01_P002340,EXOSC8
A_01_P002342,RHOXF1
A_01_P002345,NAA38
A_01_P002347,DGKZ
A_01_P002348,RDH8
A_01_P002349,MCHR1
A_01_P002350,KCTD3
A_01_P002351,CD5
A_01_P002353,YWHAH
A_01_P002355,CPB1
A_01_P002356,PREX2
A_01_P002357,0
A_01_P002359,CD300A
A_01_P002362,0
A_01_P002363,CRNN
A_01_P002364,DNPEP
A_01_P002365,PTPRO
A_01_P002367,ZCCHC14
A_01_P002370,ZADH2
A_01_P002372,ACTL6A
A_01_P002373,HTR1B
A_01_P002374,LOC718788
A_01_P002375,0
A_01_P002376,LOC716322
A_01_P002378,GPR143
A_01_P002379,ZHX1
A_01_P002380,NUF2
A_01_P002382,0
A_01_P002383,AMMECR1L
A_01_P002386,ABHD15
A_01_P002388,SLC4A11
A_01_P002389,TTBK2
A_01_P002390,0
A_01_P002392,LOC703259
A_01_P002393,0
A_01_P002394,ZZEF1
A_01_P002395,0
A_01_P002396,0
A_01_P002398,KATNAL2
A_01_P002399,TIMM17B
A_01_P002400,C16H17orf64
A_01_P002402,LOC702145
A_01_P002403,0
A_01_P002406,POM121C
A_01_P002408,PCDHB13
A_01_P002409,0
A_01_P002410,TMEM120A
A_01_P002412,CHRNA1
A_01_P002414,ATP6
A_01_P002417,GPR183
A_01_P002418,ARRB2
A_01_P002419,ZNF689
A_01_P002420,0
A_01_P002421,0
A_01_P002422,KRT7
A_01_P002424,RASGRP2
A_01_P002425,0
A_01_P002426,CHRNA10
A_01_P002427,ITM2B
A_01_P002433,HSPA12B
A_01_P002434,0
A_01_P002435,TLK1
A_01_P002437,CNTN4
A_01_P002438,ILF3
A_01_P002439,MSANTD2
A_01_P002440,CDK2AP1
A_01_P002441,0
A_01_P002442,0
A_01_P002444,0
A_01_P002446,EMX1
A_01_P002447,SZT2
A_01_P002449,LOC697549
A_01_P002450,TADA3
A_01_P002451,LOC106993234
A_01_P002454,VTA1
A_01_P002456,SIT1
A_01_P002459,LOC693892
A_01_P002462,AOAH
A_01_P002467,0
A_01_P002468,CAPN1
A_01_P002469,LSG1
A_01_P002470,FDPS
A_01_P002471,CARTPT
A_01_P002472,FBXL7
A_01_P002474,0
A_01_P002476,PRR15
A_01_P002478,JADE1
A_01_P002480,GGCX
A_01_P002482,IRX3
A_01_P002484,SMARCA1
A_01_P002486,VDAC1
A_01_P002488,GJA3
A_01_P002489,PREX1
A_01_P002490,PHACTR3
A_01_P002491,MYBPC1
A_01_P002492,SS18
A_01_P002493,CACNB3
A_01_P002494,IK
A_01_P002496,0
A_01_P002497,IDH3A
A_01_P002505,0
A_01_P002506,C9H10orf62
A_01_P002507,MAP2K5
A_01_P002508,TNRC6C
A_01_P002509,ACTR1A
A_01_P002510,BCCIP
A_01_P002514,ENO2
A_01_P002516,MCOLN2
A_01_P002517,0
A_01_P002521,EIF4E2
A_01_P002524,FOLR1
A_01_P002525,TSPAN17
A_01_P002526,LSM14A
A_01_P002530,CENPO
A_01_P002531,PROKR1
A_01_P002532,N4BP2
A_01_P002534,0
A_01_P002535,MLF1
A_01_P002537,SEC62
A_01_P002540,TRABD
A_01_P002542,IZUMO1
A_01_P002543,CCDC90B
A_01_P002544,MTA2
A_01_P002546,ZNF776
A_01_P002547,OAZ2
A_01_P002549,DCAF1
A_01_P002550,CANX
A_01_P002552,0
A_01_P002553,ADRA2B
A_01_P002556,KRT222
A_01_P002557,0
A_01_P002558,0
A_01_P002561,LOC715581
A_01_P002562,0
A_01_P002563,NOX3
A_01_P002564,MX1
A_01_P002565,BCL7A
A_01_P002567,MTTP
A_01_P002568,MTPAP
A_01_P002570,SH3RF2
A_01_P002571,EVI2A
A_01_P002574,RNF181
A_01_P002575,0
A_01_P002576,0
A_01_P002577,TRIM72
A_01_P002578,0
A_01_P002579,SPATA8
A_01_P002581,LYZ
A_01_P002582,MAGEB1
A_01_P002583,TMED3
A_01_P002584,SRRM1
A_01_P002585,CDKN1A
A_01_P002586,ZMAT2
A_01_P002588,0
A_01_P002589,EFHC2
A_01_P002590,IGFBP1
A_01_P002591,UBL7
A_01_P002592,NT5E
A_01_P002594,BCL2L1
A_01_P002596,0
A_01_P002599,LASP1
A_01_P002604,IL23R
A_01_P002607,BST2
A_01_P002609,0
A_01_P002610,0
A_01_P002614,0
A_01_P002615,0
A_01_P002616,0
A_01_P002617,0
A_01_P002618,DIAPH2
A_01_P002623,CFI
A_01_P002626,SP140
A_01_P002627,0
A_01_P002628,ADGRG5
A_01_P002629,BEND5
A_01_P002630,0
A_01_P002631,0
A_01_P002632,CPSF1
A_01_P002633,0
A_01_P002635,SLC35F6
A_01_P002636,0
A_01_P002639,GSK3A
A_01_P002641,0
A_01_P002644,0
A_01_P002645,0
A_01_P002647,PDGFD
A_01_P002648,ST3GAL3
A_01_P002651,0
A_01_P002652,ECI2
A_01_P002653,TTC26
A_01_P002654,SPATA17
A_01_P002656,EIF4EBP3
A_01_P002658,CANT1
A_01_P002659,LOC709809
A_01_P002661,GIGYF2
A_01_P002663,ANKRD23
A_01_P002664,0
A_01_P002665,MFSD14B
A_01_P002669,0
A_01_P002670,TMEM138
A_01_P002671,DEGS1
A_01_P002673,ZNF35
A_01_P002674,0
A_01_P002675,MFSD9
A_01_P002676,CHD6
A_01_P002679,CA1
A_01_P002680,SYNGR1
A_01_P002681,CYC1
A_01_P002682,0
A_01_P002685,LIPH
A_01_P002686,OSBPL11
A_01_P002687,DUSP23
A_01_P002688,LOC100427743
A_01_P002691,FN3KRP
A_01_P002693,SPATA13
A_01_P002694,NDST2
A_01_P002696,RPS19BP1
A_01_P002697,0
A_01_P002698,0
A_01_P002702,0
A_01_P002704,0
A_01_P002705,PRSS55
A_01_P002707,SMCO4
A_01_P002708,ASTN1
A_01_P002709,SSTR5
A_01_P002710,ALG8
A_01_P002718,GAB1
A_01_P002719,NPLOC4
A_01_P002720,0
A_01_P002722,0
A_01_P002723,0
A_01_P002725,0
A_01_P002728,KIRREL3
A_01_P002729,0
A_01_P002730,ATF1
A_01_P002731,USP34
A_01_P002732,0
A_01_P002733,0
A_01_P002735,LOC106999269
A_01_P002736,0
A_01_P002737,0
A_01_P002740,GIP
A_01_P002741,GABRR1
A_01_P002744,KLHL32
A_01_P002745,0
A_01_P002746,FZD8
A_01_P002747,OSR2
A_01_P002749,MRPL46
A_01_P002750,FABP6
A_01_P002752,FXYD5
A_01_P002753,USP20
A_01_P002756,IL37
A_01_P002757,ANKRD13B
A_01_P002758,DNAH8
A_01_P002759,KIF20B
A_01_P002765,KCND1
A_01_P002772,AK5
A_01_P002773,VPREB3
A_01_P002775,0
A_01_P002776,DPPA2
A_01_P002777,TEX11
A_01_P002778,PPFIA3
A_01_P002780,OR4D6
A_01_P002781,NDUFB5
A_01_P002783,UNC119
A_01_P002785,LZIC
A_01_P002787,NXT1
A_01_P002788,KLK3
A_01_P002789,0
A_01_P002790,SH3BGRL
A_01_P002791,0
A_01_P002792,C14H11orf58
A_01_P002794,TAAR5
A_01_P002795,MECOM
A_01_P002799,0
A_01_P002800,ITIH2
A_01_P002801,GABRQ
A_01_P002802,ACACB
A_01_P002806,TUBGCP4
A_01_P002807,0
A_01_P002808,GDF7
A_01_P002809,LOC703127
A_01_P002810,0
A_01_P002812,CBLC
A_01_P002813,SIL1
A_01_P002814,NDUFB6
A_01_P002815,0
A_01_P002816,IKZF5
A_01_P002817,DYRK2
A_01_P002818,DAP3
A_01_P002820,SLC25A31
A_01_P002823,0
A_01_P002824,TAGLN
A_01_P002825,CLDN20
A_01_P002826,0
A_01_P002828,0
A_01_P002829,0
A_01_P002830,RARRES3
A_01_P002831,KLK5
A_01_P002832,ZFAND2B
A_01_P002833,LMO3
A_01_P002835,DPP8
A_01_P002836,MGP
A_01_P002837,0
A_01_P002838,CD248
A_01_P002840,POC5
A_01_P002842,DOC2A
A_01_P002843,0
A_01_P002844,0
A_01_P002845,B3GNT8
A_01_P002846,ND1
A_01_P002851,0
A_01_P002852,KIF1C
A_01_P002853,0
A_01_P002854,FSCB
A_01_P002855,PCDHGB1
A_01_P002856,AZI2
A_01_P002857,0
A_01_P002859,0
A_01_P002860,TRMT6
A_01_P002865,IL36B
A_01_P002866,GPX3
A_01_P002867,EXTL2
A_01_P002869,0
A_01_P002870,MYCBP
A_01_P002871,XPNPEP1
A_01_P002873,DPH5
A_01_P002874,0
A_01_P002876,0
A_01_P002877,NAGA
A_01_P002879,PPP2R2B
A_01_P002882,ARMCX3
A_01_P002884,APOBEC3C
A_01_P002885,ANKRD29
A_01_P002886,SLC20A1
A_01_P002887,TRIM9
A_01_P002888,TJP3
A_01_P002889,NEURL4
A_01_P002890,0
A_01_P002891,0
A_01_P002892,POLL
A_01_P002893,RGS19
A_01_P002894,DNAI1
A_01_P002895,ADH4
A_01_P002896,ERCC6L2
A_01_P002898,LYPD4
A_01_P002902,0
A_01_P002903,LOC708065
A_01_P002904,0
A_01_P002905,LOC695218
A_01_P002906,0
A_01_P002907,WDCP
A_01_P002909,0
A_01_P002910,HOXD13
A_01_P002911,NTMT1
A_01_P002912,INSIG2
A_01_P002913,0
A_01_P002916,SLC25A11
A_01_P002918,CISD1
A_01_P002919,SASH3
A_01_P002922,MMP15
A_01_P002926,TRIB2
A_01_P002927,EGFLAM
A_01_P002928,PHC3
A_01_P002929,NKX2-5
A_01_P002930,C5H4orf27
A_01_P002932,AIFM3
A_01_P002936,APOL2
A_01_P002937,0
A_01_P002938,OCRL
A_01_P002939,ZDHHC15
A_01_P002942,0
A_01_P002943,0
A_01_P002944,ZNF599
A_01_P002945,CWC15
A_01_P002946,0
A_01_P002947,0
A_01_P002948,TPT1
A_01_P002955,DUOX1
A_01_P002956,GDF5
A_01_P002958,DCAF12
A_01_P002959,LOC697149
A_01_P002960,ARPC3
A_01_P002961,NAE1
A_01_P002962,DBF4
A_01_P002965,0
A_01_P002966,COMMD2
A_01_P002967,PCBP4
A_01_P002970,0
A_01_P002973,ERN1
A_01_P002976,MCCC1
A_01_P002977,DHPS
A_01_P002979,DUSP22
A_01_P002980,CX3CR1
A_01_P002981,0
A_01_P002982,0
A_01_P002983,PBK
A_01_P002984,0
A_01_P002985,0
A_01_P002986,CTAGE5
A_01_P002988,0
A_01_P002991,0
A_01_P002992,0
A_01_P002994,BPI
A_01_P002995,ARAP2
A_01_P002996,PIWIL4
A_01_P002999,CSNK1G3
A_01_P003000,LHFPL4
A_01_P003001,N4BP1
A_01_P003002,TMEM119
A_01_P003003,0
A_01_P003007,KIF2A
A_01_P003008,ELAVL2
A_01_P003009,0
A_01_P003010,CHRNB4
A_01_P003011,MGAT4A
A_01_P003013,0
A_01_P003014,C4H6orf163
A_01_P003015,0
A_01_P003016,USP12
A_01_P003018,MSH5
A_01_P003020,MFAP5
A_01_P003021,PPAT
A_01_P003022,PKM
A_01_P003026,ATXN2L
A_01_P003028,SRP72
A_01_P003029,GIN1
A_01_P003030,0
A_01_P003031,HEATR5B
A_01_P003032,ZCCHC12
A_01_P003035,0
A_01_P003036,0
A_01_P003037,LANCL2
A_01_P003041,GRIN1
A_01_P003042,LOC711193
A_01_P003043,SMCP
A_01_P003045,ACBD3
A_01_P003046,PRF1
A_01_P003050,EDRF1
A_01_P003051,COL10A1
A_01_P003052,PPP1R12A
A_01_P003053,TMCO3
A_01_P003054,C9H10orf93
A_01_P003055,LRCH2
A_01_P003056,BDNF
A_01_P003061,TTC9C
A_01_P003062,UXT
A_01_P003065,0
A_01_P003066,0
A_01_P003067,LOC717598
A_01_P003068,0
A_01_P003069,0
A_01_P003070,CD177
A_01_P003071,0
A_01_P003073,0
A_01_P003074,MRPS34
A_01_P003075,0
A_01_P003081,DMGDH
A_01_P003084,GALNT2
A_01_P003085,0
A_01_P003089,ARL14
A_01_P003090,SETD7
A_01_P003091,STMN1
A_01_P003092,0
A_01_P003093,LOC697706
A_01_P003094,CTPS2
A_01_P003096,LGI1
A_01_P003097,ZNF3
A_01_P003101,TNFSF4
A_01_P003104,PIP4P2
A_01_P003105,FAM57B
A_01_P003106,FANCF
A_01_P003108,0
A_01_P003110,ANKRD1
A_01_P003111,0
A_01_P003112,SLC16A3
A_01_P003113,PLD5
A_01_P003116,0
A_01_P003117,PTGES
A_01_P003118,FKBP4
A_01_P003119,PKD1L2
A_01_P003121,MED12
A_01_P003127,GSTO1
A_01_P003128,0
A_01_P003129,GPR150
A_01_P003130,PDCD6
A_01_P003131,UACA
A_01_P003132,RPL8
A_01_P003134,TAS2R13
A_01_P003135,GPX6
A_01_P003137,0
A_01_P003138,DHRS4L1
A_01_P003139,KANK2
A_01_P003140,0
A_01_P003141,TNPO2
A_01_P003142,HINT3
A_01_P003143,0
A_01_P003145,SEC14L3
A_01_P003146,BNIP1
A_01_P003147,OAS1
A_01_P003148,INTS10
A_01_P003154,ZIK1
A_01_P003155,MED24
A_01_P003156,0
A_01_P003157,0
A_01_P003158,C6H5orf30
A_01_P003160,RAB3A
A_01_P003162,0
A_01_P003163,MEA1
A_01_P003166,DRC3
A_01_P003167,ARHGEF16
A_01_P003168,TMEM187
A_01_P003169,0
A_01_P003174,THRAP3
A_01_P003175,CREB3L1
A_01_P003177,0
A_01_P003180,0
A_01_P003182,AQP6
A_01_P003183,EIF4G2
A_01_P003186,C15H9orf40
A_01_P003187,0
A_01_P003189,LCTL
A_01_P003191,ZFP36L2
A_01_P003192,FSTL1
A_01_P003193,RNF103
A_01_P003194,DNAL1
A_01_P003197,IL12RB1
A_01_P003199,GTF3C3
A_01_P003202,TAB2
A_01_P003203,NMT1
A_01_P003205,SKP2
A_01_P003206,0
A_01_P003207,FBXO38
A_01_P003210,EIF3H
A_01_P003211,DNAJC5B
A_01_P003212,0
A_01_P003215,0
A_01_P003216,BMS1
A_01_P003220,0
A_01_P003221,0
A_01_P003224,SNRNP27
A_01_P003227,ZFHX2
A_01_P003228,LYZL6
A_01_P003232,RBM42
A_01_P003233,PIK3CB
A_01_P003234,ASCC2
A_01_P003235,PHF2
A_01_P003243,DDAH1
A_01_P003245,NOD1
A_01_P003246,SRP54
A_01_P003248,0
A_01_P003252,FOXO4
A_01_P003253,ERLIN1
A_01_P003255,AQP9
A_01_P003259,MADD
A_01_P003260,0
A_01_P003261,0
A_01_P003262,F7
A_01_P003263,0
A_01_P003264,BTBD2
A_01_P003265,ZP2
A_01_P003266,0
A_01_P003267,KLHDC8A
A_01_P003268,0
A_01_P003269,TMEM38B
A_01_P003270,0
A_01_P003274,0
A_01_P003275,HBP1
A_01_P003279,KIAA2013
A_01_P003280,0
A_01_P003282,CLP1
A_01_P003283,BAAT
A_01_P003286,APC
A_01_P003287,0
A_01_P003288,PLG
A_01_P003291,0
A_01_P003295,0
A_01_P003296,VPS33B
A_01_P003297,0
A_01_P003298,MAN1A2
A_01_P003299,FGF13
A_01_P003300,0
A_01_P003301,WFIKKN1
A_01_P003305,SLC25A5
A_01_P003306,CHDH
A_01_P003309,IBSP
A_01_P003310,0
A_01_P003311,SKIV2L
A_01_P003313,RASGEF1B
A_01_P003315,PPP2R5B
A_01_P003317,RPLP2
A_01_P003318,GRIN3A
A_01_P003320,LOC106993376
A_01_P003322,RAB11A
A_01_P003323,LOC707129
A_01_P003324,ALDH6A1
A_01_P003325,RAI2
A_01_P003326,CROCC
A_01_P003327,MMP17
A_01_P003329,USP15
A_01_P003331,VPS39
A_01_P003333,MAGED1
A_01_P003335,LOC698810
A_01_P003336,COX6B1
A_01_P003340,0
A_01_P003341,YIPF3
A_01_P003343,0
A_01_P003345,SNX20
A_01_P003348,0
A_01_P003349,FAIM
A_01_P003350,0
A_01_P003351,UNC93B1
A_01_P003353,DERA
A_01_P003354,CCDC103
A_01_P003356,0
A_01_P003357,CLEC1B
A_01_P003358,SERPINA4
A_01_P003359,0
A_01_P003360,SVIL
A_01_P003362,COPRS
A_01_P003366,SMAD6
A_01_P003368,0
A_01_P003370,SH3GLB1
A_01_P003371,ITGB1
A_01_P003374,0
A_01_P003376,LOC701756
A_01_P003377,MROH7
A_01_P003382,0
A_01_P003385,FAM117A
A_01_P003386,REG3G
A_01_P003389,KCNH8
A_01_P003390,PPP1R26
A_01_P003392,PHGDH
A_01_P003394,CD40LG
A_01_P003396,FBXO21
A_01_P003399,EPHX1
A_01_P003400,RAB11FIP5
A_01_P003403,0
A_01_P003404,0
A_01_P003405,0
A_01_P003407,0
A_01_P003409,0
A_01_P003412,FOXJ1
A_01_P003413,GPSM3
A_01_P003414,0
A_01_P003417,ROBO1
A_01_P003418,IPO4
A_01_P003419,ANGPT2
A_01_P003420,UTS2R
A_01_P003422,TMEM35A
A_01_P003423,PRKD3
A_01_P003425,DAG1
A_01_P003426,EML2
A_01_P003427,LOC701049
A_01_P003428,MAF
A_01_P003433,HS6ST2
A_01_P003434,KRT25
A_01_P003435,0
A_01_P003436,PPFIA2
A_01_P003437,MVB12B
A_01_P003438,0
A_01_P003441,SYN2
A_01_P003442,HAS1
A_01_P003443,MTMR2
A_01_P003444,FHDC1
A_01_P003446,TMEM170A
A_01_P003447,0
A_01_P003452,0
A_01_P003453,LOC702605
A_01_P003455,0
A_01_P003456,PYGO1
A_01_P003457,CHRNA6
A_01_P003458,LRIT1
A_01_P003459,CCN1
A_01_P003462,TTC39C
A_01_P003464,VPS13B
A_01_P003467,OLR1
A_01_P003468,TSACC
A_01_P003471,0
A_01_P003472,0
A_01_P003473,RBBP4
A_01_P003474,0
A_01_P003475,ZBED6CL
A_01_P003476,CEP55
A_01_P003477,MAMU-KIR
A_01_P003478,LOC106992969
A_01_P003479,NKIRAS2
A_01_P003480,SEMA4A
A_01_P003481,TEAD4
A_01_P003482,SORCS1
A_01_P003485,MTMR9
A_01_P003487,CHST11
A_01_P003489,PAGE1
A_01_P003490,LRRC57
A_01_P003491,0
A_01_P003492,EFNA2
A_01_P003493,FBXW7
A_01_P003494,LOC710358
A_01_P003495,LOC106997735
A_01_P003496,LOC701715
A_01_P003497,EDF1
A_01_P003499,ITGB1BP2
A_01_P003502,KCTD9
A_01_P003503,HRH4
A_01_P003504,LOC716482
A_01_P003505,TRMT9B
A_01_P003506,PRSS22
A_01_P003508,0
A_01_P003511,MMP28
A_01_P003512,OSGIN2
A_01_P003513,CCNC
A_01_P003514,0
A_01_P003518,LOC106993126
A_01_P003519,COX5A
A_01_P003520,SIK1
A_01_P003523,LOC694109
A_01_P003524,POU4F2
A_01_P003526,0
A_01_P003527,SLC6A6
A_01_P003528,LRRC8C
A_01_P003530,KIAA0100
A_01_P003534,0
A_01_P003535,0
A_01_P003536,0
A_01_P003537,0
A_01_P003538,PLA2G1B
A_01_P003539,LAMTOR5
A_01_P003541,ZBBX
A_01_P003542,P4HA2
A_01_P003543,0
A_01_P003546,C2CD4A
A_01_P003549,0
A_01_P003550,GMDS
A_01_P003552,GTF3C6
A_01_P003553,FAM19A4
A_01_P003555,SEL1L3
A_01_P003558,ZNF551
A_01_P003560,0
A_01_P003561,STK33
A_01_P003562,SPRY4
A_01_P003563,0
A_01_P003564,ACAT1
A_01_P003566,SMYD5
A_01_P003567,MED14
A_01_P003568,AHCYL2
A_01_P003569,0
A_01_P003570,0
A_01_P003572,0
A_01_P003574,A4GALT
A_01_P003575,0
A_01_P003576,SLC39A3
A_01_P003577,DYNLT3
A_01_P003579,0
A_01_P003580,VIP
A_01_P003581,0
A_01_P003582,LOC703872
A_01_P003583,RECQL4
A_01_P003585,LOC710088
A_01_P003589,0
A_01_P003591,RNASE9
A_01_P003592,PPDPF
A_01_P003594,CATSPERE
A_01_P003595,PMVK
A_01_P003599,0
A_01_P003600,FAM127A
A_01_P003601,CPVL
